,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-04-29,SH600000,-0.005772072471580339,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260429_16,e67ec670ade54781878920756638d200,0.087,,,
1,2026-04-29,SH601111,-0.07831684499979019,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
2,2026-04-29,SH601117,0.023976966738700867,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
3,2026-04-29,SH601127,0.039165887981653214,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
4,2026-04-29,SH601136,0.0043704514391720295,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
5,2026-04-29,SH601138,0.0744374468922615,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
6,2026-04-29,SH601166,-0.09273575991392136,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
7,2026-04-29,SH601169,-0.033508703112602234,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
8,2026-04-29,SH601186,-0.05724690109491348,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
9,2026-04-29,SH601211,-0.10008509457111359,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
10,2026-04-29,SH601225,-0.02935141883790493,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
11,2026-04-29,SH601229,-0.03473865985870361,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
12,2026-04-29,SH601236,-0.039830345660448074,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
13,2026-04-29,SH601238,-0.0647091269493103,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
14,2026-04-29,SH601288,0.033439334481954575,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
15,2026-04-29,SH601298,0.05086649954319,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
16,2026-04-29,SH601318,-0.03355688601732254,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
17,2026-04-29,SH601319,-0.058718159794807434,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
18,2026-04-29,SH601328,0.02295846678316593,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
19,2026-04-29,SH601336,-0.03223912790417671,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
20,2026-04-29,SH601360,0.09571573883295059,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
21,2026-04-29,SH601377,-0.02031727321445942,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
22,2026-04-29,SH601100,-0.04401325061917305,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
23,2026-04-29,SH601088,-0.018267398700118065,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
24,2026-04-29,SH601077,-0.016557831317186356,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
25,2026-04-29,SH601066,-0.040114372968673706,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
26,2026-04-29,SH600845,0.008529426530003548,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
27,2026-04-29,SH600875,-0.0043939403258264065,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
28,2026-04-29,SH600886,0.007943538017570972,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
29,2026-04-29,SH600887,0.08425877243280411,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
30,2026-04-29,SH600893,0.05126715078949928,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
31,2026-04-29,SH600900,0.010801615193486214,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
32,2026-04-29,SH600905,-0.03282657638192177,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
33,2026-04-29,SH600918,-0.005787762347608805,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
34,2026-04-29,SH600919,-0.009851228445768356,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260429_14,8647adef49c248cdb83a98fbc1d13d8d,0.051,,,
