,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-05-27,SH600000,-0.0009588903026050907,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260527_18,ab3153e215a14a07b05347d5579e2e83,0.043,,,
1,2026-05-27,SZ300803,0.07880622079170031,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
2,2026-05-27,SZ300832,0.054940773766418316,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
3,2026-05-27,SZ300866,0.17975146299450181,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
4,2026-05-27,SZ300896,0.08815913483179501,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
5,2026-05-27,SZ300979,0.06173301240622967,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
6,2026-05-27,SZ300999,-0.01904895934501563,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
7,2026-05-27,SZ301236,0.17086401319714734,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
8,2026-05-27,SZ301269,-0.1759370722265544,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
9,2026-05-27,SZ302132,0.014949455439743605,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
10,2026-05-27,SH600000,-0.008547467179596424,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
11,2026-05-27,SH600009,-0.037470296025276184,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
12,2026-05-27,SH600010,-0.019275376573204994,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
13,2026-05-27,SH600011,0.06457876414060593,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
14,2026-05-27,SH600015,-0.0037445048801600933,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
15,2026-05-27,SH600016,0.040057312697172165,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
16,2026-05-27,SH600018,0.09130042046308517,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
17,2026-05-27,SH600019,0.014057079330086708,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
18,2026-05-27,SH600066,0.037932705134153366,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
19,2026-05-27,SH600061,-0.02398841641843319,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
20,2026-05-27,SH600050,0.024243416264653206,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
21,2026-05-27,SH600048,-0.007082443684339523,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
22,2026-05-27,SH600039,0.012916382402181625,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
23,2026-05-27,SH600036,-0.04417712241411209,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
24,2026-05-27,SZ300782,0.20524613135232778,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
25,2026-05-27,SH600031,-0.011153598316013813,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
26,2026-05-27,SH600029,-0.06754037737846375,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
27,2026-05-27,SH600028,-0.05084290727972984,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
28,2026-05-27,SH600027,0.02932416833937168,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
29,2026-05-27,SH600026,0.06007850915193558,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
30,2026-05-27,SH600025,-0.0006307577714323997,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
31,2026-05-27,SH600023,-0.044009286910295486,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
32,2026-05-27,SH600030,-0.07186218351125717,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
33,2026-05-27,SH600085,-0.005149545148015022,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
34,2026-05-27,SZ300760,-0.019419190026067807,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
35,2026-05-27,SZ300750,0.12312782633482915,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
36,2026-05-27,SZ002625,0.019825892821607353,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
37,2026-05-27,SZ002648,0.18114761420174658,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
38,2026-05-27,SZ002709,0.38253844551116595,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
39,2026-05-27,SZ002714,0.010955619491451572,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
40,2026-05-27,SZ002736,-0.038772326883711024,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
41,2026-05-27,SZ002916,-0.22719859006236467,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
42,2026-05-27,SZ002920,0.08954842684853256,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
43,2026-05-27,SZ002938,-0.22405000303564193,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
44,2026-05-27,SZ003816,0.05354479408112919,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
45,2026-05-27,SZ300014,0.11676942661849884,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
46,2026-05-27,SZ300015,-0.07638865542780272,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
47,2026-05-27,SZ300033,0.17836354456816692,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
48,2026-05-27,SZ300059,0.11576828820829947,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
49,2026-05-27,SZ300122,-0.03436313597329956,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
50,2026-05-27,SZ300124,0.22669320258672518,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
51,2026-05-27,SZ300251,0.14187021617144158,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
52,2026-05-27,SZ300274,0.2688046416694928,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
53,2026-05-27,SZ300661,0.09164394981848911,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
54,2026-05-27,SZ300628,0.16034274986123306,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
55,2026-05-27,SZ300502,0.20390475394696847,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
56,2026-05-27,SZ300498,0.09280983713190578,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
57,2026-05-27,SZ300476,0.047517810652008545,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
58,2026-05-27,SZ300442,0.09500810530629678,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
59,2026-05-27,SZ300759,0.10109202435013925,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
60,2026-05-27,SZ300433,0.044225424940515165,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
61,2026-05-27,SZ300413,0.10295221878104005,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
62,2026-05-27,SZ300408,0.12976562161014624,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
63,2026-05-27,SZ300394,0.17847237665315152,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
64,2026-05-27,SZ300347,0.1622987998933014,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
65,2026-05-27,SZ300316,0.2156183002887846,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
66,2026-05-27,SZ300308,0.34542038685248094,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
67,2026-05-27,SZ300418,0.04814592135616204,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
68,2026-05-27,SZ002601,0.10782850888047552,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260527_16,40b0aeb019404810aff546eaa570e6e7,0.034,,,
69,2026-05-27,SH600089,-0.05110893398523331,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
70,2026-05-27,SH600111,-0.019441304728388786,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
71,2026-05-27,SH600690,-0.029800305142998695,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
72,2026-05-27,SH600741,-0.054236117750406265,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
73,2026-05-27,SH600760,-0.045373789966106415,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
74,2026-05-27,SH600795,-0.0006640491192229092,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
75,2026-05-27,SH600803,0.09094763547182083,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
76,2026-05-27,SH600809,-0.039663057774305344,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260527_16,0f152ac73dd64040a5b9c72208e8292e,0.091,,,
