,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-05-21,SH600000,-0.0001628373495605366,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260521_18,288296c8d77948b1a0f5d0ba999c7e81,0.05,,,
1,2026-05-21,SZ300803,0.0037960437276811335,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_15,1ce20631a82d4094acbbb1888eac56fe,0.03,,,
2,2026-05-21,SZ300832,0.15390127307079415,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_15,1ce20631a82d4094acbbb1888eac56fe,0.03,,,
3,2026-05-21,SZ300866,0.18093289869007745,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_15,1ce20631a82d4094acbbb1888eac56fe,0.03,,,
4,2026-05-21,SZ300896,0.07886555150505487,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_15,1ce20631a82d4094acbbb1888eac56fe,0.03,,,
5,2026-05-21,SZ300979,-0.037997700444329714,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_15,1ce20631a82d4094acbbb1888eac56fe,0.03,,,
6,2026-05-21,SZ300999,-0.02421890050062713,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_15,1ce20631a82d4094acbbb1888eac56fe,0.03,,,
7,2026-05-21,SZ301236,0.027850690983668203,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_15,1ce20631a82d4094acbbb1888eac56fe,0.03,,,
8,2026-05-21,SZ301269,-0.12724052209572753,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_15,1ce20631a82d4094acbbb1888eac56fe,0.03,,,
9,2026-05-21,SZ302132,-0.0033625367798781522,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_15,1ce20631a82d4094acbbb1888eac56fe,0.03,,,
10,2026-05-21,SH600000,-0.04472079873085022,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,8f7fc384190241749f2105c00c2a2c3a,0.099,,,
11,2026-05-21,SH600009,-0.024756887927651405,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,8f7fc384190241749f2105c00c2a2c3a,0.099,,,
12,2026-05-21,SH600010,-0.004263459239155054,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,8f7fc384190241749f2105c00c2a2c3a,0.099,,,
13,2026-05-21,SH600011,-0.01147878635674715,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,8f7fc384190241749f2105c00c2a2c3a,0.099,,,
14,2026-05-21,SH600015,0.005179753061383963,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,8f7fc384190241749f2105c00c2a2c3a,0.099,,,
15,2026-05-21,SH600016,0.030403241515159607,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,8f7fc384190241749f2105c00c2a2c3a,0.099,,,
16,2026-05-21,SH600018,0.08198116719722748,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,8f7fc384190241749f2105c00c2a2c3a,0.099,,,
17,2026-05-21,SH600019,0.043718863278627396,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,8f7fc384190241749f2105c00c2a2c3a,0.099,,,
18,2026-05-21,SH600066,0.0035117617808282375,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,8f7fc384190241749f2105c00c2a2c3a,0.099,,,
19,2026-05-21,SH600061,-0.012916787527501583,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,8f7fc384190241749f2105c00c2a2c3a,0.099,,,
20,2026-05-21,SH600050,-0.012931538745760918,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,8f7fc384190241749f2105c00c2a2c3a,0.099,,,
21,2026-05-21,SH600048,-0.009586729109287262,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,8f7fc384190241749f2105c00c2a2c3a,0.099,,,
22,2026-05-21,SH600039,0.13728158175945282,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,8f7fc384190241749f2105c00c2a2c3a,0.099,,,
