,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-05-15,SH600000,-0.0005926276924363327,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260515_17,d26b986267514b8eb29e38442d0f8cff,0.055,,,
1,2026-05-15,SZ300866,0.12128893149174721,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260515_14,000615e72675418eae81aca9c137ba68,0.068,,,
2,2026-05-15,SZ300896,-0.03419269017678713,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260515_14,000615e72675418eae81aca9c137ba68,0.068,,,
3,2026-05-15,SZ300979,-0.10007013898430965,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260515_14,000615e72675418eae81aca9c137ba68,0.068,,,
4,2026-05-15,SZ300999,-0.028312742384178045,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260515_14,000615e72675418eae81aca9c137ba68,0.068,,,
5,2026-05-15,SZ301236,0.010080669215893307,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260515_14,000615e72675418eae81aca9c137ba68,0.068,,,
6,2026-05-15,SZ301269,0.220853768472674,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260515_14,000615e72675418eae81aca9c137ba68,0.068,,,
7,2026-05-15,SZ302132,-0.04354242374648471,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260515_14,000615e72675418eae81aca9c137ba68,0.068,,,
8,2026-05-15,SH600000,0.0035662073642015457,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260515_14,1a0c2ed2b1df4568b0ecfde594a74c07,0.115,,,
9,2026-05-15,SH600009,-0.04086698591709137,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260515_14,1a0c2ed2b1df4568b0ecfde594a74c07,0.115,,,
10,2026-05-15,SH600010,-0.029279101639986038,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260515_14,1a0c2ed2b1df4568b0ecfde594a74c07,0.115,,,
11,2026-05-15,SH600011,0.0273385439068079,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260515_14,1a0c2ed2b1df4568b0ecfde594a74c07,0.115,,,
12,2026-05-15,SZ300832,0.1847722839791846,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260515_14,000615e72675418eae81aca9c137ba68,0.068,,,
13,2026-05-15,SH600015,-0.015191782265901566,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260515_14,1a0c2ed2b1df4568b0ecfde594a74c07,0.115,,,
14,2026-05-15,SH600018,0.04565798118710518,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260515_14,1a0c2ed2b1df4568b0ecfde594a74c07,0.115,,,
15,2026-05-15,SH600019,0.06331697851419449,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260515_14,1a0c2ed2b1df4568b0ecfde594a74c07,0.115,,,
16,2026-05-15,SH600023,0.06976871937513351,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260515_14,1a0c2ed2b1df4568b0ecfde594a74c07,0.115,,,
17,2026-05-15,SH600025,0.052462976425886154,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260515_14,1a0c2ed2b1df4568b0ecfde594a74c07,0.115,,,
18,2026-05-15,SH600026,0.039039503782987595,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260515_14,1a0c2ed2b1df4568b0ecfde594a74c07,0.115,,,
19,2026-05-15,SH600027,0.04815209284424782,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260515_14,1a0c2ed2b1df4568b0ecfde594a74c07,0.115,,,
20,2026-05-15,SH600028,-0.1589980274438858,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260515_14,1a0c2ed2b1df4568b0ecfde594a74c07,0.115,,,
21,2026-05-15,SH600029,-0.1334458589553833,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260515_14,1a0c2ed2b1df4568b0ecfde594a74c07,0.115,,,
22,2026-05-15,SH600030,0.045204631984233856,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260515_14,1a0c2ed2b1df4568b0ecfde594a74c07,0.115,,,
23,2026-05-15,SH600031,-0.07602651417255402,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260515_14,1a0c2ed2b1df4568b0ecfde594a74c07,0.115,,,
24,2026-05-15,SH600036,0.009994885884225368,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260515_14,1a0c2ed2b1df4568b0ecfde594a74c07,0.115,,,
