,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-05-25,SH600000,-0.0008362206285599157,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260525_17,ea3544559a7746a8afafcb12c5e0a34d,0.057,,,
1,2026-05-25,SZ000596,-0.06824001669883728,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260525_15,b451694a0ecd4aed8b941d18ed523bb4,0.072,,,
2,2026-05-25,SZ000568,-0.05218435823917389,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260525_15,b451694a0ecd4aed8b941d18ed523bb4,0.072,,,
3,2026-05-25,SZ000538,-0.061898984014987946,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260525_15,b451694a0ecd4aed8b941d18ed523bb4,0.072,,,
4,2026-05-25,SZ000425,-0.012020270340144634,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260525_15,b451694a0ecd4aed8b941d18ed523bb4,0.072,,,
5,2026-05-25,SZ000408,-0.07140626758337021,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260525_15,b451694a0ecd4aed8b941d18ed523bb4,0.072,,,
6,2026-05-25,SZ000338,-0.052635274827480316,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260525_15,b451694a0ecd4aed8b941d18ed523bb4,0.072,,,
7,2026-05-25,SZ000617,-0.0038383356295526028,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260525_15,b451694a0ecd4aed8b941d18ed523bb4,0.072,,,
8,2026-05-25,SZ000333,0.036546558141708374,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260525_15,b451694a0ecd4aed8b941d18ed523bb4,0.072,,,
9,2026-05-25,SZ000166,-0.04028536006808281,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260525_15,b451694a0ecd4aed8b941d18ed523bb4,0.072,,,
10,2026-05-25,SZ000157,-0.04134196788072586,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260525_15,b451694a0ecd4aed8b941d18ed523bb4,0.072,,,
11,2026-05-25,SZ000100,-0.019623156636953354,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260525_15,b451694a0ecd4aed8b941d18ed523bb4,0.072,,,
12,2026-05-25,SZ000063,-0.012881950475275517,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260525_15,b451694a0ecd4aed8b941d18ed523bb4,0.072,,,
13,2026-05-25,SZ000002,-0.06663578748703003,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260525_15,b451694a0ecd4aed8b941d18ed523bb4,0.072,,,
14,2026-05-25,SZ000001,-0.037779975682497025,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260525_15,b451694a0ecd4aed8b941d18ed523bb4,0.072,,,
15,2026-05-25,SZ000301,-0.007007330656051636,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260525_15,b451694a0ecd4aed8b941d18ed523bb4,0.072,,,
